Tecnológico	Vespertino	Paraíso do Tocantins	IFTO	TO	Ampla concorrência	530.35	2020-01-25T00:05:20
Bacharelado	Integral	Juiz de Fora	UFJF	MG	Ampla concorrência	691.26	2020-01-25T00:05:20
Bacharelado	Integral	Florianópolis	UDESC	SC	Ampla concorrência	705.58	2020-01-25T00:05:20
Área Básica de Ingresso (ABI)	Vespertino	Guarulhos	UNIFESP	SP	Ampla concorrência	698.01	2020-01-25T00:05:20
Área Básica de Ingresso (ABI)	Noturno	Guarulhos	UNIFESP	SP	Ampla concorrência	688.94	2020-01-25T00:05:20
Área Básica de Ingresso (ABI)	Integral	Seropédica	UFRRJ	RJ	Ampla concorrência	717.65	2020-01-25T00:05:20
Bacharelado	Noturno	Manaus	IFAM	AM	Ampla concorrência	644.04	2020-01-25T00:05:20
Bacharelado	Integral	Manaus	UFAM	AM	Ampla concorrência	723.20	2020-01-25T00:05:20
Bacharelado	Integral	Bom Jesus da Lapa	UFOB	BA	Ampla concorrência	685.91	2020-01-25T00:05:20
Bacharelado	Integral	Cruz das Almas	UFRB	BA	Ampla concorrência	679.46	2020-01-25T00:05:20
Bacharelado	Integral	Ilhéus	UESC	BA	Ampla concorrência	704.29	2020-01-25T00:05:20
Bacharelado	Integral	Jequié	IFBA	BA	Ampla concorrência	644.66	2020-01-25T00:05:20
Bacharelado	Integral	Salvador	UFBA	BA	Ampla concorrência	755.48	2020-01-25T00:05:20
Bacharelado	Integral	Simões Filho	IFBA	BA	Ampla concorrência	647.60	2020-01-25T00:05:20
Bacharelado	Integral	Fortaleza	UFC	CE	Ampla concorrência	737.82	2020-01-25T00:05:20
Bacharelado	Integral	Maracanaú	IFCE	CE	Ampla concorrência	839.13	2020-01-25T00:05:20
Bacharelado	Integral	Russas	UFC	CE	Ampla concorrência	663.76	2020-01-25T00:05:20
Bacharelado	Integral	Aracruz	IFES	ES	Ampla concorrência	685.10	2020-01-25T00:05:20
Bacharelado	Integral	Cachoeiro de Itapemirim	IFES	ES	Ampla concorrência	671.13	2020-01-25T00:05:20
Bacharelado	Integral	São Mateus	IFES	ES	Ampla concorrência	677.03	2020-01-25T00:05:20
Bacharelado	Integral	Vitória	IFES	ES	Ampla concorrência	749.61	2020-01-25T00:05:20
Bacharelado	Integral	Vitória	UFES	ES	Ampla concorrência	775.26	2020-01-25T00:05:20
Bacharelado	Integral	Catalão	UFG	GO	Ampla concorrência	691.98	2020-01-25T00:05:20
Bacharelado	Integral	Goiânia	UFG	GO	Ampla concorrência	741.53	2020-01-25T00:05:20
Bacharelado	Integral	Arcos	IFMG	MG	Ampla concorrência	656.60	2020-01-25T00:05:20
Bacharelado	Integral	Belo Horizonte	CEFET/MG	MG	Ampla concorrência	752.24	2020-01-25T00:05:20
Bacharelado	Matutino	Belo Horizonte	UFMG	MG	Ampla concorrência	760.04	2020-01-25T00:05:20
Bacharelado	Noturno	Belo Horizonte	UFMG	MG	Ampla concorrência	738.22	2020-01-25T00:05:20
Bacharelado	Noturno	Betim	IFMG	MG	Ampla concorrência	695.24	2020-01-25T00:05:20
Bacharelado	Integral	Itabira	UNIFEI	MG	Ampla concorrência	709.75	2020-01-25T00:05:20
Bacharelado	Integral	Itajubá	UNIFEI	MG	Ampla concorrência	735.77	2020-01-25T00:05:20
Bacharelado	Integral	Juiz de Fora	UFJF	MG	Ampla concorrência	741.26	2020-01-25T00:05:20
Bacharelado	Noturno	Ouro Preto	UFOP	MG	Ampla concorrência	692.67	2020-01-25T00:05:20
Bacharelado	Integral	São João del Rei	UFSJ	MG	Ampla concorrência	667.97	2020-01-25T00:05:20
Bacharelado	Noturno	São João del Rei	UFSJ	MG	Ampla concorrência	654.05	2020-01-25T00:05:20
